id,post,user
10895,16348,4332
10896,23860,4770
10897,27852,14876
10898,11200,271
10899,39073,14244
10900,31109,14160
10901,22095,6419
10902,31910,19323
10903,18491,3856
10904,8419,13158
10905,2572,11520
10906,38407,21569
10907,20672,5311
10908,27685,19259
10909,1997,18644
10910,11511,21171
10911,34572,17385
10912,35606,19961
10913,4235,205
10914,17159,18517
10915,5492,3328
10916,26180,12667
10917,31330,8708
10918,30147,8968
10919,24782,12715
10920,37610,17985
10921,5330,22568
10922,21665,2658
10923,3595,380
10924,8980,24781
10925,558,10989
10926,2069,6232
10927,4993,24748
10928,6800,24061
10929,18681,4161
10930,21317,4785
10931,30133,4109
10932,17980,12211
10933,12204,16780
10934,25638,142
10935,36495,3357
10936,24607,12596
10937,31658,15650
10938,28092,15075
10939,21559,12303
10940,16083,17675
10941,24032,13316
10942,19451,14643
10943,12384,864
10944,12621,2465
10945,31382,15213
10946,3549,6722
10947,4556,20436
10948,15830,8112
10949,31628,23611
10950,33353,13034
10951,12054,21609
10952,4467,21635
10953,22014,22319
10954,14674,19114
10955,11776,6147
10956,12542,22380
10957,22376,17006
10958,25688,5171
10959,23658,12633
10960,11266,21889
10961,9659,7253
10962,39018,7206
10963,18658,3319
10964,28913,10718
10965,20345,24880
10966,31978,825
10967,461,5571
10968,21894,537
10969,10893,11373
10970,7496,16703
10971,28025,22523
10972,16425,11736
10973,2723,4012
10974,6677,5776
10975,5404,15361
10976,36831,9538
10977,32752,24810
10978,2470,7254
10979,33363,13634
10980,25730,12141
10981,7057,7127
10982,13575,22201
10983,21452,15814
10984,24923,5744
10985,25404,14259
10986,37167,22158
10987,14327,8461
10988,28337,22092
10989,9604,21492
10990,5716,23773
10991,9925,4645
10992,3339,7273
10993,21026,24229
10994,7058,7470
10995,3612,22558
10996,5989,12388
10997,31992,10267
10998,6094,1015
10999,36799,21227
11000,18716,149
11001,30617,1832
11002,27629,7577
11003,2006,14581
11004,38647,1486
11005,24594,21612
11006,32628,5615
11007,27924,3632
11008,34257,4733
11009,28036,21173
11010,9346,9922
11011,23820,17853
11012,26882,4903
11013,29329,11282
11014,5435,21387
11015,14912,1360
11016,16765,20683
11017,38279,3967
11018,28099,16099
11019,28619,22254
11020,24045,3049
11021,8430,22102
11022,21996,16045
11023,31042,9896
11024,34154,4693
11025,39330,15065
11026,29804,8511
11027,28923,470
11028,32143,3813
11029,25817,16772
11030,9010,3344
11031,38337,20817
11032,23084,4343
11033,29610,7276
11034,19270,23563
11035,2808,22492
11036,3149,15580
11037,20173,13352
11038,38328,8922
11039,17788,5219
11040,6477,5964
11041,10102,17771
11042,8379,22960
11043,25288,6505
11044,18076,7249
11045,30316,5946
11046,14891,8004
11047,1702,14023
11048,4719,12152
11049,16004,12865
11050,28486,14613
11051,1844,22659
11052,27460,12152
11053,36845,14690
11054,34894,2331
11055,7812,8276
11056,13174,15717
11057,829,17922
11058,16339,19234
11059,22216,9019
11060,33330,11388
11061,21299,5161
11062,23689,18619
11063,23831,147
11064,1412,21296
11065,13039,2551
11066,9160,7989
11067,19228,21006
11068,7479,20951
11069,24153,8749
11070,21239,204
11071,7871,6630
11072,17,11176
11073,34056,2422
11074,35616,13768
11075,4688,16984
11076,35938,11027
11077,14884,22982
11078,14385,18999
11079,2428,24253
11080,15087,18898
11081,13711,5617
11082,25907,11570
11083,11148,22732
11084,25580,20957
11085,3556,12268
11086,10505,7649
11087,16824,3656
11088,30194,22863
11089,29821,19006
11090,5160,6991
11091,26407,6586
11092,39232,10405
11093,37275,5755
11094,34314,5466
11095,31044,21374
11096,23000,4654
11097,11039,18137
11098,11862,12740
11099,34254,6167
11100,23136,16328
11101,11103,19448
11102,6163,22562
11103,31529,7637
11104,35534,23241
11105,38426,7019
11106,25810,19028
11107,13149,3516
11108,28338,24239
11109,18412,12357
11110,16809,15723
11111,13559,17223
11112,22760,10469
11113,39252,12134
11114,17166,5460
11115,23691,3056
11116,30046,10828
11117,17256,19842
11118,3457,5502
11119,32334,12337
11120,16112,4853
11121,4671,8241
11122,10070,18605
11123,24845,18658
11124,20332,12647
11125,31870,14176
11126,38110,10939
11127,10295,864
11128,22509,18982
11129,22585,20591
11130,2959,24676
11131,15381,13712
11132,13424,4005
11133,4645,9572
11134,29896,13128
11135,15451,21600
11136,25209,14009
11137,1191,23908
11138,32888,11042
11139,2188,23262
11140,9719,19690
11141,35510,20527
11142,7716,13908
11143,22531,17549
11144,21452,8551
11145,22098,6305
11146,9497,22589
11147,25959,5210
11148,23875,19537
11149,34881,16062
11150,39704,15094
11151,25763,15035
11152,29843,12297
11153,7956,1748
11154,18486,23675
11155,12714,18754
11156,17841,490
11157,21973,24444
11158,1046,20847
11159,12535,13743
11160,39967,5706
11161,23347,9031
11162,34733,19285
11163,12415,18125
11164,199,5329
11165,16420,3660
11166,38731,16874
11167,28635,4827
11168,21626,2503
11169,37664,23688
11170,10925,9723
11171,12103,24076
11172,12723,5210
11173,15781,13878
11174,4905,21766
11175,6417,20816
11176,30256,4244
11177,39010,20901
11178,35845,7061
11179,12930,8507
11180,19888,11079
11181,19283,19232
11182,12581,997
11183,8214,14562
11184,35320,13780
11185,15417,12690
11186,35214,15850
11187,4499,19526
11188,35868,169
11189,31490,12917
11190,16407,15254
11191,20586,21467
11192,36564,14356
11193,26880,9779
11194,2598,2314
11195,11294,21938
11196,9112,3325
11197,1060,1271
11198,7570,7979
11199,9936,11016
11200,19298,4574
11201,31577,18569
11202,15331,20305
11203,5794,20986
11204,3706,4882
11205,34327,17299
11206,10575,1196
11207,16706,17783
11208,24969,12621
11209,3852,4108
11210,37015,11421
11211,30386,23138
11212,11907,8302
11213,6292,11813
11214,7462,13105
11215,13378,17409
11216,31520,7342
11217,11545,904
11218,38032,6802
11219,9864,23433
11220,24629,10525
11221,2255,8489
11222,39276,24529
11223,23688,5541
11224,17953,8506
11225,6195,10593
11226,30245,15284
11227,7528,22818
11228,3663,17641
11229,29852,1013
11230,37241,2656
11231,27672,11958
11232,32825,1693
11233,25294,7060
11234,7953,13410
11235,14234,16360
11236,8156,5768
11237,9312,10370
11238,31224,10810
11239,25061,8105
11240,9336,20902
11241,16403,12286
11242,37535,18815
11243,30862,15492
11244,28391,15913
11245,6993,970
11246,16212,24827
11247,36120,20659
11248,33952,14469
11249,17662,17287
11250,12748,4420
11251,20652,14471
11252,39532,4455
11253,5000,5867
11254,31757,17555
11255,11142,20335
11256,12529,9498
11257,30852,15120
11258,17356,16327
11259,13043,5269
11260,7027,12865
11261,3121,22642
11262,29190,8137
11263,19582,9145
11264,26841,18181
11265,19009,8723
11266,11779,21558
11267,31602,7770
11268,7623,17228
11269,19981,16584
11270,27501,21916
11271,16783,3501
11272,6785,9967
11273,1806,20182
11274,2553,23961
11275,7106,13982
11276,32095,3757
11277,20300,7079
11278,15207,22069
11279,20076,22647
11280,7259,11862
11281,10639,4405
11282,29431,1980
11283,407,18693
11284,2118,12376
11285,5368,15333
11286,34345,9968
11287,38589,12840
11288,197,8720
11289,27787,17441
11290,33283,17994
11291,33166,11434
11292,15232,15839
11293,32798,1105
11294,9800,18146
11295,12702,10148
11296,19189,17816
11297,38659,2606
11298,11838,19500
11299,9026,11790
11300,29355,622
11301,25670,18394
11302,4583,11806
11303,17460,13740
11304,12029,4641
11305,18871,24507
11306,31515,22607
11307,32997,6821
11308,7158,18114
11309,30753,20221
11310,13362,1062
11311,9140,4289
11312,33269,2307
11313,26145,12962
11314,13185,1918
11315,18803,13247
11316,23966,13975
11317,35665,20283
11318,29484,263
11319,20070,8980
11320,25954,23640
11321,5070,21223
11322,10031,11857
11323,1296,1687
11324,4052,17435
11325,31876,9552
11326,23837,14520
11327,14407,9254
11328,33040,7590
11329,17664,21673
11330,9758,13239
11331,6641,13796
11332,592,10824
11333,2720,19357
11334,28286,23441
11335,38745,91
11336,18665,765
11337,19682,20611
11338,12844,16833
11339,6024,22056
11340,6031,21353
11341,15442,3755
11342,17140,23512
11343,25783,6117
11344,282,20599
11345,1204,5113
11346,781,16647
11347,21941,7460
11348,9577,20064
11349,21171,13512
11350,7477,9518
11351,39668,22548
11352,2043,5726
11353,37706,7615
11354,34187,15802
11355,8564,24203
11356,23998,16666
11357,34551,2771
11358,14699,2681
11359,14659,11667
11360,33986,5142
11361,3658,719
11362,29366,10435
11363,19118,23195
11364,30161,17949
11365,4432,20157
11366,1910,19852
11367,9044,11875
11368,37315,1511
11369,25383,15865
11370,4770,11035
11371,15691,16811
11372,9868,4220
11373,12897,14891
11374,18432,15689
11375,36400,4101
11376,2723,15505
11377,27684,14227
11378,32920,5018
11379,11548,5539
11380,19579,9493
11381,13101,684
11382,7219,12408
11383,4171,7687
11384,31693,16063
11385,12630,6301
11386,7093,1939
11387,28410,11759
11388,27663,14996
11389,2774,1796
11390,27105,12036
11391,16348,15702
11392,38598,1032
11393,14958,12559
11394,15713,13150
11395,35012,10802
11396,14413,10055
11397,39123,22029
11398,744,17401
11399,15694,14914
11400,18748,11957
11401,11784,24534
11402,11344,22210
11403,34409,15112
11404,35609,9465
11405,38467,21996
11406,38883,13424
11407,19381,2690
11408,12831,2865
11409,33331,9805
11410,32028,3973
11411,39155,23017
11412,26433,11265
11413,1572,4649
11414,4750,24573
11415,5469,3919
11416,1680,22243
11417,38761,19762
11418,22986,14142
11419,9702,14550
11420,9450,17446
11421,37509,5785
11422,12291,13227
11423,1770,13166
11424,33302,11541
11425,28324,23334
11426,18244,14369
11427,14149,10538
11428,5703,24027
11429,25163,23823
11430,33834,16118
11431,26708,23783
11432,28237,11029
11433,31464,22052
11434,37815,4901
11435,24445,21363
11436,30911,2346
11437,27574,22044
11438,36803,22186
11439,26040,10365
11440,10602,5324
11441,26493,24542
11442,31323,20734
11443,28225,15510
11444,32041,10145
11445,24407,10730
11446,1230,24237
11447,24481,4540
11448,23133,14589
11449,20967,12414
11450,20756,18492
11451,13442,24365
11452,22554,14494
11453,18240,20712
11454,37280,19097
11455,22370,20914
11456,32262,19969
11457,29306,6837
11458,5590,24183
11459,31274,5786
11460,36017,23760
11461,3116,12896
11462,2301,19441
11463,1648,21373
11464,34994,5245
11465,3044,12993
11466,14925,20714
11467,4854,1791
11468,37095,9897
11469,30840,12789
11470,33256,9861
11471,39132,15182
11472,5956,8580
11473,36012,6250
11474,4114,17106
11475,26757,20834
11476,31325,10812
11477,39542,13128
11478,18368,23817
11479,4128,23404
11480,6800,9883
11481,33038,11759
11482,24112,10842
11483,24443,13618
11484,17607,4845
11485,32084,7636
11486,27131,11302
11487,36373,16081
11488,12200,7705
11489,18377,8199
11490,36913,5981
11491,13155,24127
11492,27370,20526
11493,1503,6117
11494,2834,20169
11495,22605,259
11496,34896,20977
11497,30476,9338
11498,13731,7785
11499,37207,8260
11500,8220,12370
11501,15088,13370
11502,22886,2910
11503,35293,23802
11504,22613,19341
11505,12863,8390
11506,36453,14521
11507,17590,11111
11508,11617,22104
11509,246,16958
11510,1921,24798
11511,9555,13519
11512,17144,21980
11513,7068,10158
11514,30051,1615
11515,28371,15844
11516,17079,13002
11517,10425,22695
11518,11662,10577
11519,32087,10145
11520,8538,5497
11521,38691,15184
11522,7690,7958
11523,11187,22764
11524,22959,11476
11525,23906,8538
11526,29958,2864
11527,12866,288
11528,11408,9591
11529,25303,3587
11530,18764,21120
11531,24891,12055
11532,30826,5429
11533,39059,14340
11534,6013,16418
11535,12414,3579
11536,6518,7541
11537,13077,10894
11538,18416,18521
11539,3211,24645
11540,36499,15685
11541,6948,8404
11542,3357,14684
11543,36894,22689
11544,5357,16447
11545,10774,21125
11546,8511,10152
11547,26951,4510
11548,21105,20545
11549,16290,19833
11550,19323,11327
11551,18188,5783
11552,27159,1160
11553,14685,13272
11554,33048,22513
11555,22599,9888
11556,1972,11966
11557,20173,12580
11558,22722,19737
11559,11361,8062
11560,4805,23398
11561,14079,10932
11562,38033,15622
11563,38463,3370
11564,21786,5224
11565,32078,20455
11566,30545,20459
11567,14468,11225
11568,37857,21705
11569,24024,21235
11570,17174,4750
11571,31149,24829
11572,24756,16240
11573,12941,15165
11574,11156,5132
11575,37183,11471
11576,39578,3623
11577,26324,16913
11578,18639,5349
11579,36247,16919
11580,35938,3223
11581,1811,859
11582,32968,17481
11583,7565,24047
11584,24125,5536
11585,28081,642
11586,5541,4782
11587,10860,1583
11588,39030,4720
11589,32144,22849
11590,20641,4930
11591,4322,22411
11592,2543,19637
11593,13316,2537
11594,24741,1954
11595,24369,23620
11596,29258,99
11597,13273,3230
11598,36524,16053
11599,6002,1196
11600,23136,16438
11601,32810,6754
11602,18414,22309
11603,36255,17797
11604,30915,23784
11605,20537,10206
11606,29733,4478
11607,27274,3477
11608,25295,3066
11609,9310,14815
11610,37326,12103
11611,4355,24583
11612,27106,5598
11613,21086,22255
11614,11325,19272
11615,1098,22231
11616,1777,17506
11617,23780,11292
11618,13987,6567
11619,7213,11878
11620,1993,10354
11621,38828,18565
11622,14385,19378
11623,25468,23642
11624,19187,11087
11625,7934,7343
11626,3349,23989
11627,1576,11050
11628,29018,22419
11629,26358,13462
11630,35972,20831
11631,17192,5841
11632,7956,16171
11633,16654,634
11634,5822,19323
11635,1535,14700
11636,28637,2660
11637,25010,1740
11638,15637,14684
11639,37955,23721
11640,35216,12797
11641,10210,20839
11642,37506,1239
11643,4451,3802
11644,7959,9602
11645,782,387
11646,5617,277
11647,17602,18115
11648,36259,19386
11649,11678,10002
11650,27598,12356
11651,18466,1553
11652,9509,9876
11653,13420,12478
11654,33349,209
11655,7725,2196
11656,32332,16128
11657,29927,13089
11658,16646,23894
11659,4685,12768
11660,39368,11465
11661,31602,16906
11662,38715,10594
11663,32642,10073
11664,35387,8668
11665,14902,18820
11666,24073,21796
11667,29789,1897
11668,2220,17031
11669,23508,5445
11670,35605,20264
11671,30059,13187
11672,31795,16960
11673,686,16941
11674,36225,23920
11675,6412,213
11676,6662,17953
11677,9459,5707
11678,24535,1197
11679,9272,14220
11680,17922,17745
11681,39624,19760
11682,22220,15896
11683,34057,12963
11684,18569,19494
11685,9550,3019
11686,36565,24412
11687,8920,13880
11688,8786,15767
11689,25984,21231
11690,30248,1377
11691,39990,9385
11692,29835,10643
11693,24301,22585
11694,20616,22285
11695,18924,5602
11696,23655,8612
11697,34323,1723
11698,22634,8555
11699,11537,5467
11700,13353,23038
11701,9654,18779
11702,28058,7274
11703,15571,7412
11704,13023,20590
11705,25504,23418
11706,14750,21198
11707,5297,15651
11708,946,8368
11709,17400,18491
11710,4651,524
11711,39482,8911
11712,10074,19527
11713,19088,10561
11714,24767,3367
11715,38243,15646
11716,39829,18180
11717,14519,4045
11718,17249,14265
11719,20416,22632
11720,34219,6688
11721,3611,575
11722,32448,24691
11723,21105,5934
11724,33076,22718
11725,28154,10006
11726,4691,3831
11727,34112,18028
11728,8658,1414
11729,9775,1903
11730,20548,14626
11731,21324,18509
11732,2305,5348
11733,19479,11815
11734,6256,4805
11735,16315,3517
11736,5516,20481
11737,35692,15555
11738,32923,11430
11739,30308,3583
11740,36169,9746
11741,29839,19289
11742,10650,13306
11743,7903,6328
11744,4593,22597
11745,1930,17899
11746,7817,10863
11747,16608,24491
11748,20243,18018
11749,29150,24646
11750,35762,16005
11751,15803,5994
11752,34461,19348
11753,8984,11651
11754,19855,7951
11755,36118,14482
11756,26685,16475
11757,16617,13217
11758,18102,24288
11759,2672,19170
11760,13407,1014
11761,35967,13896
11762,25835,2295
11763,29709,3181
11764,32471,7166
11765,7098,20758
11766,515,9545
11767,30323,8458
11768,9816,24034
11769,39736,20233
11770,23180,7040
11771,5582,919
11772,10204,16847
11773,31226,10670
11774,36854,22995
11775,38321,10776
11776,33073,11252
11777,12162,5202
11778,10400,14525
11779,32671,22273
11780,24846,10326
11781,17903,14710
11782,13955,16598
11783,9678,23978
11784,28593,23881
11785,3001,14157
11786,27463,18782
11787,32136,17903
11788,23112,13424
11789,12539,23532
11790,20657,15934
11791,14655,10520
11792,2649,24915
11793,15242,10610
11794,16597,6552
11795,5958,18365
11796,9444,3127
11797,19629,12493
11798,18176,3014
11799,27144,5431
11800,7955,10105
11801,19952,8771
11802,26749,3622
11803,18856,12630
11804,6377,1876
11805,6396,23854
11806,31043,17251
11807,9318,10935
11808,1070,9681
11809,10209,22835
11810,37464,15760
11811,21885,4825
11812,31554,818
11813,33646,15231
11814,1312,6455
11815,21962,17801
11816,13981,12727
11817,19331,8644
11818,8351,12659
11819,25057,9790
11820,37467,6945
11821,19182,1325
11822,28099,12470
11823,6544,1921
11824,21017,22806
11825,35852,11474
11826,7859,15163
11827,22586,9427
11828,15939,2778
11829,19209,22813
11830,34293,10913
11831,642,13083
11832,37019,23607
11833,28492,18030
11834,3346,23765
11835,32799,23581
11836,22392,7457
11837,24265,19479
11838,31325,11702
11839,30111,21856
11840,11282,4147
11841,26437,4444
11842,14261,13281
11843,7983,22763
11844,16517,10098
11845,1713,6316
11846,24500,21156
11847,11482,5352
11848,8994,5786
11849,31639,11187
11850,38631,5787
11851,7120,1631
11852,36476,8420
11853,2353,22703
11854,5398,16056
11855,29976,4876
11856,15704,8401
11857,39012,13020
11858,25345,16406
11859,11273,13548
11860,35815,11226
11861,14371,1366
11862,32855,8900
11863,33126,608
11864,29023,12028
11865,12836,10780
11866,33729,7158
11867,30436,13373
11868,37566,15096
11869,3522,342
11870,33463,7418
11871,24849,9400
11872,1976,17968
11873,24922,15068
11874,30373,15422
11875,9981,12651
11876,2874,577
11877,32753,10630
11878,16528,11120
11879,27964,3055
11880,437,7518
11881,33107,12478
11882,12990,6725
11883,7780,4765
11884,33723,5017
11885,27752,22295
11886,18348,10646
11887,15102,1327
11888,34460,22347
11889,10437,16238
11890,27835,633
11891,16489,18541
11892,7279,923
11893,16490,12685
11894,14916,20469
11895,11400,6217
11896,16027,24780
11897,32453,16254
11898,14749,11838
11899,31918,10581
11900,18388,3527
11901,12460,22249
11902,32178,17842
11903,869,7793
11904,17173,11368
11905,31052,15342
11906,36779,22097
11907,15104,8748
11908,24247,7498
11909,9291,17152
11910,36289,16790
11911,4380,9792
11912,8043,21749
11913,1947,22065
11914,6884,1296
11915,2150,22676
11916,23384,11136
11917,24089,6169
11918,14028,16392
11919,20253,19779
11920,23296,18638
11921,23412,8466
11922,35827,13799
11923,38485,14128
11924,22689,12163
11925,39659,12071
11926,28299,21297
11927,32900,24262
11928,30816,1478
11929,8745,23729
11930,30411,10393
11931,24691,5529
11932,25231,24446
11933,430,23573
11934,25597,20348
11935,32006,4562
11936,27132,4312
11937,8173,3194
11938,32301,11515
11939,24763,23418
11940,7612,498
11941,25795,14738
11942,23810,8718
11943,38699,20299
11944,502,13844
11945,4424,11242
11946,36743,21349
11947,36846,8927
11948,32037,7884
11949,2193,9218
11950,9426,24026
11951,24588,1958
11952,16318,11293
11953,22817,17279
11954,5136,3437
11955,6760,5303
11956,35286,22394
11957,38546,19281
11958,25527,20551
11959,8264,23829
11960,4776,637
11961,17311,10432
11962,22879,7046
11963,28110,15715
11964,8139,14604
11965,17335,17279
11966,37502,10619
11967,17107,18902
11968,17866,24726
11969,24498,11833
11970,30613,23767
11971,23027,10924
