id,artista_id,titulo,genero
30313,2896,Song Title 30313,R&B
30314,13704,Song Title 30314,Jazz
30315,1286,Song Title 30315,Jazz
30316,15296,Song Title 30316,Pop
30317,17390,Song Title 30317,R&B
30318,22580,Song Title 30318,R&B
30319,19142,Song Title 30319,Jazz
30320,7148,Song Title 30320,Jazz
30321,21281,Song Title 30321,R&B
30322,2930,Song Title 30322,Rock
30323,6616,Song Title 30323,Pop
30324,9055,Song Title 30324,Rock
30325,21689,Song Title 30325,Hip-Hop
30326,8281,Song Title 30326,Metal
30327,21302,Song Title 30327,Rock
30328,4364,Song Title 30328,Electronic
30329,13774,Song Title 30329,Rock
30330,6121,Song Title 30330,Rock
30331,13758,Song Title 30331,Indie
30332,4992,Song Title 30332,R&B
30333,19264,Song Title 30333,Jazz
30334,20919,Song Title 30334,Pop
30335,1382,Song Title 30335,Classical
30336,3374,Song Title 30336,R&B
30337,19412,Song Title 30337,Pop
30338,15525,Song Title 30338,Rock
30339,19195,Song Title 30339,R&B
30340,24331,Song Title 30340,Indie
30341,17909,Song Title 30341,Rock
30342,7512,Song Title 30342,Hip-Hop
30343,15603,Song Title 30343,Metal
30344,4720,Song Title 30344,R&B
30345,23452,Song Title 30345,Rock
30346,1780,Song Title 30346,Classical
30347,5764,Song Title 30347,Hip-Hop
30348,14201,Song Title 30348,Electronic
30349,19052,Song Title 30349,Pop
30350,13317,Song Title 30350,Pop
30351,5505,Song Title 30351,Classical
30352,10924,Song Title 30352,Electronic
30353,22111,Song Title 30353,Electronic
30354,7648,Song Title 30354,Electronic
30355,1904,Song Title 30355,Jazz
30356,12288,Song Title 30356,R&B
30357,21781,Song Title 30357,Classical
30358,7350,Song Title 30358,Indie
30359,22918,Song Title 30359,Electronic
30360,1424,Song Title 30360,Metal
30361,14597,Song Title 30361,Rock
30362,23488,Song Title 30362,Pop
30363,9603,Song Title 30363,R&B
30364,17099,Song Title 30364,Hip-Hop
30365,3725,Song Title 30365,R&B
30366,7547,Song Title 30366,Metal
30367,8457,Song Title 30367,Classical
30368,17692,Song Title 30368,Electronic
30369,24367,Song Title 30369,Jazz
30370,13453,Song Title 30370,Indie
30371,14405,Song Title 30371,Jazz
30372,7401,Song Title 30372,Indie
30373,9036,Song Title 30373,Rock
30374,50,Song Title 30374,R&B
30375,1257,Song Title 30375,Electronic
30376,24687,Song Title 30376,Electronic
30377,18456,Song Title 30377,Electronic
30378,6980,Song Title 30378,Metal
30379,19230,Song Title 30379,Classical
30380,24332,Song Title 30380,Indie
30381,3105,Song Title 30381,Metal
30382,12048,Song Title 30382,Electronic
30383,14228,Song Title 30383,Pop
30384,16120,Song Title 30384,Indie
30385,16709,Song Title 30385,R&B
30386,2643,Song Title 30386,Hip-Hop
30387,10816,Song Title 30387,Hip-Hop
30388,17710,Song Title 30388,Indie
30389,3482,Song Title 30389,R&B
30390,11991,Song Title 30390,Hip-Hop
30391,2456,Song Title 30391,Pop
30392,76,Song Title 30392,Classical
30393,14527,Song Title 30393,Classical
30394,4470,Song Title 30394,R&B
30395,16493,Song Title 30395,R&B
30396,8197,Song Title 30396,Jazz
30397,15656,Song Title 30397,Pop
30398,17747,Song Title 30398,Jazz
30399,755,Song Title 30399,Hip-Hop
30400,19101,Song Title 30400,Rock
30401,52,Song Title 30401,Pop
30402,8798,Song Title 30402,R&B
30403,7086,Song Title 30403,Electronic
30404,16743,Song Title 30404,Hip-Hop
30405,21003,Song Title 30405,Metal
30406,23574,Song Title 30406,Rock
30407,2240,Song Title 30407,Indie
30408,7869,Song Title 30408,Hip-Hop
30409,24806,Song Title 30409,Electronic
30410,13319,Song Title 30410,R&B
30411,9286,Song Title 30411,Jazz
30412,11579,Song Title 30412,R&B
30413,9275,Song Title 30413,Hip-Hop
30414,16776,Song Title 30414,Jazz
30415,7585,Song Title 30415,Classical
30416,220,Song Title 30416,Pop
30417,10239,Song Title 30417,Hip-Hop
30418,16456,Song Title 30418,Electronic
30419,4475,Song Title 30419,Indie
30420,8834,Song Title 30420,Indie
30421,23372,Song Title 30421,Electronic
30422,8316,Song Title 30422,Jazz
30423,8842,Song Title 30423,Hip-Hop
30424,23716,Song Title 30424,Classical
30425,3916,Song Title 30425,R&B
30426,20026,Song Title 30426,R&B
30427,3957,Song Title 30427,Hip-Hop
30428,24133,Song Title 30428,Metal
30429,8904,Song Title 30429,Indie
30430,16221,Song Title 30430,Jazz
30431,8588,Song Title 30431,Classical
30432,8904,Song Title 30432,Electronic
30433,2753,Song Title 30433,Indie
30434,20312,Song Title 30434,Metal
30435,9721,Song Title 30435,Indie
30436,3453,Song Title 30436,Jazz
30437,8056,Song Title 30437,Metal
30438,21321,Song Title 30438,Jazz
30439,5934,Song Title 30439,Rock
30440,11831,Song Title 30440,Rock
30441,12376,Song Title 30441,Classical
30442,16535,Song Title 30442,Metal
30443,14215,Song Title 30443,Electronic
30444,6566,Song Title 30444,Hip-Hop
30445,7348,Song Title 30445,Hip-Hop
30446,23236,Song Title 30446,Rock
30447,13623,Song Title 30447,Pop
30448,23915,Song Title 30448,Electronic
30449,22355,Song Title 30449,Indie
30450,13988,Song Title 30450,Classical
30451,5991,Song Title 30451,R&B
30452,8857,Song Title 30452,Rock
30453,9385,Song Title 30453,Jazz
30454,18822,Song Title 30454,Metal
30455,22572,Song Title 30455,Jazz
30456,23350,Song Title 30456,Pop
30457,17273,Song Title 30457,Classical
30458,19160,Song Title 30458,Indie
30459,22756,Song Title 30459,Pop
30460,23205,Song Title 30460,Indie
30461,8582,Song Title 30461,Pop
30462,11735,Song Title 30462,Hip-Hop
30463,776,Song Title 30463,Metal
30464,12485,Song Title 30464,Pop
30465,16950,Song Title 30465,Metal
30466,21201,Song Title 30466,Pop
30467,2862,Song Title 30467,Hip-Hop
30468,23018,Song Title 30468,Indie
30469,6669,Song Title 30469,Hip-Hop
30470,5250,Song Title 30470,Jazz
30471,20195,Song Title 30471,Rock
30472,8104,Song Title 30472,Electronic
30473,22284,Song Title 30473,Pop
30474,16478,Song Title 30474,R&B
30475,13388,Song Title 30475,Jazz
30476,10746,Song Title 30476,Jazz
30477,21071,Song Title 30477,Electronic
30478,997,Song Title 30478,Classical
30479,7992,Song Title 30479,Classical
30480,18509,Song Title 30480,Jazz
30481,13470,Song Title 30481,Indie
30482,14239,Song Title 30482,R&B
30483,21946,Song Title 30483,Jazz
30484,6095,Song Title 30484,Electronic
30485,6032,Song Title 30485,Pop
30486,24186,Song Title 30486,Rock
30487,8130,Song Title 30487,Rock
30488,7812,Song Title 30488,Electronic
30489,2570,Song Title 30489,R&B
30490,24405,Song Title 30490,R&B
30491,9560,Song Title 30491,Pop
30492,23400,Song Title 30492,Rock
30493,20305,Song Title 30493,Pop
30494,14763,Song Title 30494,Pop
30495,10534,Song Title 30495,Metal
30496,22369,Song Title 30496,Jazz
30497,1638,Song Title 30497,Hip-Hop
30498,10763,Song Title 30498,Rock
30499,16029,Song Title 30499,Hip-Hop
30500,18544,Song Title 30500,Pop
30501,16097,Song Title 30501,Hip-Hop
30502,7903,Song Title 30502,Pop
30503,18382,Song Title 30503,Metal
30504,436,Song Title 30504,Rock
30505,6090,Song Title 30505,R&B
30506,12412,Song Title 30506,Electronic
30507,19633,Song Title 30507,Hip-Hop
30508,2550,Song Title 30508,Classical
30509,21404,Song Title 30509,Rock
30510,10794,Song Title 30510,Metal
30511,21461,Song Title 30511,Metal
30512,14449,Song Title 30512,R&B
30513,20025,Song Title 30513,Classical
30514,17693,Song Title 30514,Jazz
30515,10266,Song Title 30515,Pop
30516,6907,Song Title 30516,Jazz
30517,13184,Song Title 30517,R&B
30518,6827,Song Title 30518,R&B
30519,13222,Song Title 30519,Electronic
30520,6576,Song Title 30520,Rock
30521,3685,Song Title 30521,Pop
30522,21129,Song Title 30522,Jazz
30523,13548,Song Title 30523,Indie
30524,20180,Song Title 30524,Rock
30525,18576,Song Title 30525,Metal
30526,8208,Song Title 30526,R&B
30527,17816,Song Title 30527,Pop
30528,20977,Song Title 30528,R&B
30529,9350,Song Title 30529,Classical
30530,71,Song Title 30530,Jazz
30531,1388,Song Title 30531,Classical
30532,4960,Song Title 30532,Electronic
30533,22923,Song Title 30533,Metal
30534,16177,Song Title 30534,Jazz
30535,9679,Song Title 30535,Pop
30536,16341,Song Title 30536,Jazz
30537,12644,Song Title 30537,Jazz
30538,16141,Song Title 30538,R&B
30539,15232,Song Title 30539,Indie
30540,11152,Song Title 30540,Metal
30541,5408,Song Title 30541,Hip-Hop
30542,5,Song Title 30542,Classical
30543,13874,Song Title 30543,Rock
30544,10935,Song Title 30544,Metal
30545,11622,Song Title 30545,Hip-Hop
30546,190,Song Title 30546,Classical
30547,976,Song Title 30547,Hip-Hop
30548,13768,Song Title 30548,Jazz
30549,6863,Song Title 30549,Metal
30550,6339,Song Title 30550,Rock
30551,21556,Song Title 30551,Metal
30552,9727,Song Title 30552,Metal
30553,21859,Song Title 30553,Metal
30554,436,Song Title 30554,Pop
30555,18034,Song Title 30555,Rock
30556,12824,Song Title 30556,Metal
30557,11616,Song Title 30557,Metal
30558,10231,Song Title 30558,Electronic
30559,2588,Song Title 30559,Indie
30560,16908,Song Title 30560,R&B
30561,15682,Song Title 30561,Metal
30562,14211,Song Title 30562,Pop
30563,22302,Song Title 30563,Rock
30564,21311,Song Title 30564,R&B
30565,5253,Song Title 30565,Indie
30566,4414,Song Title 30566,Pop
30567,18885,Song Title 30567,Metal
30568,15102,Song Title 30568,R&B
30569,18545,Song Title 30569,Electronic
30570,7284,Song Title 30570,Rock
30571,9070,Song Title 30571,Rock
30572,14116,Song Title 30572,Metal
30573,4121,Song Title 30573,Pop
30574,14915,Song Title 30574,Rock
30575,6343,Song Title 30575,Jazz
30576,2822,Song Title 30576,R&B
30577,6215,Song Title 30577,R&B
30578,16233,Song Title 30578,Rock
30579,23554,Song Title 30579,Metal
30580,3337,Song Title 30580,Electronic
30581,15092,Song Title 30581,Hip-Hop
30582,18505,Song Title 30582,Indie
30583,20889,Song Title 30583,Jazz
30584,14222,Song Title 30584,Indie
30585,10240,Song Title 30585,R&B
30586,24507,Song Title 30586,Electronic
30587,8679,Song Title 30587,Electronic
30588,4952,Song Title 30588,Classical
30589,1232,Song Title 30589,Electronic
30590,9564,Song Title 30590,R&B
30591,4876,Song Title 30591,Jazz
30592,3170,Song Title 30592,Pop
30593,7211,Song Title 30593,Indie
30594,9504,Song Title 30594,Hip-Hop
30595,6913,Song Title 30595,Hip-Hop
30596,8033,Song Title 30596,Jazz
30597,3184,Song Title 30597,Classical
30598,23987,Song Title 30598,Classical
30599,20235,Song Title 30599,Rock
30600,4192,Song Title 30600,Classical
30601,18158,Song Title 30601,Hip-Hop
30602,7933,Song Title 30602,Hip-Hop
30603,2103,Song Title 30603,Hip-Hop
30604,7386,Song Title 30604,Hip-Hop
30605,5248,Song Title 30605,Metal
30606,16320,Song Title 30606,Electronic
30607,19050,Song Title 30607,Jazz
30608,15003,Song Title 30608,Indie
30609,20786,Song Title 30609,Classical
30610,13046,Song Title 30610,Classical
30611,14476,Song Title 30611,Rock
30612,14921,Song Title 30612,Hip-Hop
30613,8650,Song Title 30613,Classical
30614,10883,Song Title 30614,Jazz
30615,24776,Song Title 30615,Electronic
30616,9740,Song Title 30616,Rock
30617,15650,Song Title 30617,Indie
30618,20714,Song Title 30618,R&B
30619,16109,Song Title 30619,Electronic
30620,5696,Song Title 30620,Indie
30621,6092,Song Title 30621,Electronic
30622,9757,Song Title 30622,Rock
30623,11593,Song Title 30623,Electronic
30624,22107,Song Title 30624,Indie
30625,10727,Song Title 30625,Jazz
30626,433,Song Title 30626,Electronic
30627,22142,Song Title 30627,Indie
30628,14744,Song Title 30628,Indie
30629,24622,Song Title 30629,Jazz
30630,2229,Song Title 30630,Rock
30631,15095,Song Title 30631,Rock
30632,23837,Song Title 30632,Rock
30633,16229,Song Title 30633,Jazz
30634,17411,Song Title 30634,Hip-Hop
30635,1371,Song Title 30635,Classical
30636,19885,Song Title 30636,Indie
30637,16438,Song Title 30637,Hip-Hop
30638,15207,Song Title 30638,Classical
30639,6841,Song Title 30639,Electronic
30640,14819,Song Title 30640,Pop
30641,8347,Song Title 30641,R&B
30642,263,Song Title 30642,Jazz
30643,10444,Song Title 30643,Metal
30644,11862,Song Title 30644,Hip-Hop
30645,4154,Song Title 30645,Electronic
30646,3272,Song Title 30646,Electronic
30647,18266,Song Title 30647,Pop
30648,5560,Song Title 30648,Hip-Hop
30649,8193,Song Title 30649,Jazz
30650,22622,Song Title 30650,Rock
30651,18885,Song Title 30651,R&B
30652,12090,Song Title 30652,Electronic
30653,5673,Song Title 30653,R&B
30654,15025,Song Title 30654,Hip-Hop
30655,15729,Song Title 30655,Metal
30656,8658,Song Title 30656,Metal
30657,4928,Song Title 30657,Hip-Hop
30658,23707,Song Title 30658,Jazz
30659,17835,Song Title 30659,Jazz
30660,8874,Song Title 30660,Rock
30661,14964,Song Title 30661,R&B
30662,740,Song Title 30662,Pop
30663,5627,Song Title 30663,Jazz
30664,24633,Song Title 30664,Indie
30665,19367,Song Title 30665,Rock
30666,17533,Song Title 30666,Metal
30667,19215,Song Title 30667,Rock
30668,293,Song Title 30668,Hip-Hop
30669,20287,Song Title 30669,Indie
30670,2931,Song Title 30670,Pop
30671,2525,Song Title 30671,Classical
30672,5313,Song Title 30672,Jazz
30673,6269,Song Title 30673,Electronic
30674,88,Song Title 30674,Pop
30675,6092,Song Title 30675,R&B
30676,6174,Song Title 30676,Electronic
30677,22387,Song Title 30677,Pop
30678,24925,Song Title 30678,Indie
30679,12427,Song Title 30679,Electronic
30680,2347,Song Title 30680,Electronic
30681,11831,Song Title 30681,Jazz
30682,10329,Song Title 30682,Electronic
30683,4178,Song Title 30683,Hip-Hop
30684,23878,Song Title 30684,Jazz
30685,19137,Song Title 30685,Rock
30686,11414,Song Title 30686,Indie
30687,3532,Song Title 30687,R&B
30688,21037,Song Title 30688,Indie
30689,425,Song Title 30689,Jazz
30690,1494,Song Title 30690,Hip-Hop
30691,7165,Song Title 30691,R&B
30692,1823,Song Title 30692,Jazz
30693,3339,Song Title 30693,Indie
30694,24084,Song Title 30694,Electronic
30695,3590,Song Title 30695,Indie
30696,9147,Song Title 30696,Electronic
30697,5837,Song Title 30697,Classical
30698,4094,Song Title 30698,Indie
30699,12258,Song Title 30699,Indie
30700,6912,Song Title 30700,R&B
30701,16232,Song Title 30701,Classical
30702,20335,Song Title 30702,Rock
30703,11539,Song Title 30703,Pop
30704,16905,Song Title 30704,Electronic
30705,17291,Song Title 30705,Rock
30706,8472,Song Title 30706,R&B
30707,1976,Song Title 30707,Jazz
30708,21336,Song Title 30708,Jazz
30709,210,Song Title 30709,Pop
30710,19806,Song Title 30710,Metal
30711,17125,Song Title 30711,Hip-Hop
30712,10493,Song Title 30712,Electronic
30713,24959,Song Title 30713,Jazz
30714,18979,Song Title 30714,Hip-Hop
30715,4746,Song Title 30715,Classical
30716,612,Song Title 30716,R&B
30717,24133,Song Title 30717,Classical
30718,10003,Song Title 30718,Classical
30719,3182,Song Title 30719,Metal
30720,11849,Song Title 30720,Pop
30721,8832,Song Title 30721,Indie
30722,13763,Song Title 30722,R&B
30723,13889,Song Title 30723,Electronic
30724,10227,Song Title 30724,Rock
30725,6020,Song Title 30725,Classical
30726,11179,Song Title 30726,Classical
30727,20600,Song Title 30727,Electronic
30728,1648,Song Title 30728,Pop
30729,23017,Song Title 30729,Rock
30730,23786,Song Title 30730,Rock
30731,10622,Song Title 30731,Rock
30732,16352,Song Title 30732,Metal
30733,14854,Song Title 30733,Hip-Hop
30734,13025,Song Title 30734,Pop
30735,23666,Song Title 30735,Jazz
30736,6628,Song Title 30736,Metal
30737,14378,Song Title 30737,Classical
30738,22567,Song Title 30738,Indie
30739,3605,Song Title 30739,Hip-Hop
30740,13826,Song Title 30740,Hip-Hop
30741,11567,Song Title 30741,Jazz
30742,1733,Song Title 30742,Hip-Hop
30743,6533,Song Title 30743,R&B
30744,20924,Song Title 30744,Pop
30745,8658,Song Title 30745,Hip-Hop
30746,2342,Song Title 30746,Metal
30747,16289,Song Title 30747,Jazz
30748,22557,Song Title 30748,Metal
30749,17165,Song Title 30749,Indie
30750,5773,Song Title 30750,Classical
30751,19799,Song Title 30751,Hip-Hop
30752,9495,Song Title 30752,Electronic
30753,19937,Song Title 30753,Jazz
30754,7329,Song Title 30754,Classical
30755,4605,Song Title 30755,Hip-Hop
30756,16554,Song Title 30756,Electronic
30757,19520,Song Title 30757,Rock
30758,9360,Song Title 30758,Rock
30759,3127,Song Title 30759,Metal
30760,16863,Song Title 30760,Pop
30761,8689,Song Title 30761,R&B
30762,13649,Song Title 30762,Metal
30763,16526,Song Title 30763,R&B
30764,19620,Song Title 30764,Pop
30765,11471,Song Title 30765,Classical
30766,985,Song Title 30766,R&B
30767,22030,Song Title 30767,Hip-Hop
30768,16661,Song Title 30768,Pop
30769,10012,Song Title 30769,Classical
30770,4545,Song Title 30770,R&B
30771,18005,Song Title 30771,Indie
30772,15601,Song Title 30772,Electronic
30773,18518,Song Title 30773,Indie
30774,24417,Song Title 30774,Rock
30775,3093,Song Title 30775,Metal
30776,4131,Song Title 30776,Rock
30777,11828,Song Title 30777,R&B
30778,1128,Song Title 30778,Jazz
30779,7464,Song Title 30779,Electronic
30780,20290,Song Title 30780,Rock
30781,13206,Song Title 30781,Pop
30782,9238,Song Title 30782,Indie
30783,6156,Song Title 30783,Pop
30784,13189,Song Title 30784,Pop
30785,23080,Song Title 30785,Rock
30786,15077,Song Title 30786,Jazz
30787,12727,Song Title 30787,Electronic
30788,2826,Song Title 30788,Electronic
30789,3435,Song Title 30789,Classical
30790,10427,Song Title 30790,Hip-Hop
30791,13312,Song Title 30791,R&B
30792,18739,Song Title 30792,Metal
30793,3469,Song Title 30793,Rock
30794,20420,Song Title 30794,R&B
30795,21118,Song Title 30795,Rock
30796,1548,Song Title 30796,Jazz
30797,17394,Song Title 30797,Metal
30798,18301,Song Title 30798,Rock
30799,24388,Song Title 30799,Metal
30800,1848,Song Title 30800,Classical
30801,7210,Song Title 30801,Metal
30802,18002,Song Title 30802,Hip-Hop
30803,23133,Song Title 30803,Metal
30804,22469,Song Title 30804,Classical
30805,21341,Song Title 30805,Indie
30806,22239,Song Title 30806,Indie
30807,23196,Song Title 30807,Indie
30808,14309,Song Title 30808,Metal
30809,8006,Song Title 30809,Indie
30810,3234,Song Title 30810,Indie
30811,7848,Song Title 30811,Jazz
30812,9342,Song Title 30812,Classical
30813,7671,Song Title 30813,Hip-Hop
30814,2867,Song Title 30814,Electronic
30815,18132,Song Title 30815,Pop
30816,8342,Song Title 30816,Hip-Hop
30817,11256,Song Title 30817,Electronic
30818,13652,Song Title 30818,Indie
30819,5381,Song Title 30819,Pop
30820,12377,Song Title 30820,Electronic
30821,21797,Song Title 30821,Indie
30822,19813,Song Title 30822,Metal
30823,21428,Song Title 30823,Electronic
30824,14460,Song Title 30824,Electronic
30825,2511,Song Title 30825,Classical
30826,4137,Song Title 30826,Metal
30827,19639,Song Title 30827,Electronic
30828,18202,Song Title 30828,Electronic
30829,19820,Song Title 30829,Indie
30830,20347,Song Title 30830,R&B
30831,11377,Song Title 30831,Jazz
30832,9730,Song Title 30832,Electronic
30833,1915,Song Title 30833,Hip-Hop
30834,5934,Song Title 30834,Pop
30835,8084,Song Title 30835,Hip-Hop
30836,8655,Song Title 30836,Pop
30837,14805,Song Title 30837,Rock
30838,821,Song Title 30838,Metal
30839,10758,Song Title 30839,Pop
30840,17216,Song Title 30840,Indie
