user_id,nombre_artistico,genero_principal
17996,Ashley Evans,Hip Hop
17998,Annette Terrell,R&B
17999,Teresa Barnett,Jazz
18000,Carlos Clark,Country
18011,Shane Jackson,Metal
18018,Amy Williams,R&B
18028,Elizabeth Simon,Folk
18032,Pamela Morton,Classical
18035,Jeremy Weber,Rock
18036,Matthew Evans,Rock
18040,Brian Kirby,Pop
18041,Norman Miller,Electronic
18059,Debra Brown,Hip Hop
18060,Ronald Coleman,Metal
18061,William Price,Country
18065,Courtney Taylor,Folk
18067,James Ray,Rock
18068,Scott Woods,Jazz
18072,Steve Russell,Electronic
18073,Jacob Torres,Rock
18074,Victoria Fowler,Classical
18075,Manuel Cooper,Reggae
18076,Scott Franklin,Country
18077,Kelly Rivera,Reggae
18078,Matthew Bowers,Country
18079,Elizabeth Blanchard,Rock
18082,Desiree Scott,Metal
18088,Antonio Valdez,Folk
18093,Patricia Bryant,Blues
18094,Jose Blake,Reggae
18096,Ann Saunders,Pop
18099,Amy Randolph,Blues
18106,Kenneth Larson,Reggae
18108,Janice Jones,Electronic
18111,Zachary Phillips,R&B
18114,Jeffery Brock,Classical
18123,Angela Fowler,Rock
18125,Kevin Reed,Rock
18129,Donna Garrett,Rock
18136,Curtis Hurst,Country
18137,Amanda Morales,Reggae
18150,Adam Collins,Jazz
18159,Tina Wade,Metal
18166,Rachel Moore,Rock
18168,Cheryl Chapman,Pop
18192,John Turner,Metal
18196,Stephen Wallace,Electronic
18198,Michael Henson,Jazz
18201,Chad Lewis,Rock
18202,Sarah Green,R&B
18203,Aaron Hernandez,Pop
18208,Martha Johnston,Hip Hop
18209,Jeffrey Byrd,Metal
18212,Benjamin Ellis,Reggae
18213,Chad White,Electronic
18214,Brenda Payne,Reggae
18216,Brandy Holmes,Country
18220,John Allen,Reggae
18225,David Ponce,R&B
18232,Kerry Bell,Metal
18233,Sara Conner,Country
18234,Amanda Green,Blues
18236,Michael Buckley,Metal
18237,Mark Pena,Folk
18240,Katherine Alvarez,Hip Hop
18243,David Chambers,Pop
18246,Michael Robinson,Classical
18248,Robert Lopez,Folk
18254,Jennifer Sanchez,Reggae
18255,Andrew May,Electronic
18266,Charles Ramsey,Pop
18268,Jeremy Lopez,Rock
18269,Micheal Vega,Classical
18270,Richard Walker,Jazz
18272,Kyle Davis,Pop
18274,Stacy Nielsen,Pop
18278,Jacob Hayes,Rock
18282,Alyssa Jenkins,Classical
18283,Morgan Baker,Classical
18285,Shannon Taylor,Pop
18286,Kelsey Miller,Rock
18288,Tammy Ruiz,Country
18296,Patricia Allen,Hip Hop
18303,Brittney Nelson,Classical
18304,Francisco Liu,Metal
18307,Tina Robertson,Hip Hop
18309,Andre Rowe,Country
18310,Emily Gonzalez,R&B
18311,Tammy Dunn,Jazz
18313,Michaela Huffman,Metal
18315,William Jones,Classical
18322,Sandra Mitchell,Hip Hop
18323,Hannah Snyder,Jazz
18330,Dean Johnson,Pop
18338,Ashley Phillips,Folk
18347,Christopher Turner,Reggae
18353,Kelly Alexander,Jazz
18358,Deborah Holden,Metal
18361,Erin Martin,Metal
18362,Jennifer Garcia,Folk
18365,Michelle Baldwin,Folk
18369,Linda Cox,Blues
18370,Judy Andrade,Metal
18371,Lisa Fletcher,Folk
18372,Jennifer Warner,Jazz
18375,Richard Smith,Rock
18378,Danielle Brennan,Classical
18380,Amanda Hopkins,Electronic
18381,Lisa Frank,Pop
18384,David Chandler,Metal
18385,James Lewis,Electronic
18387,Christina Sullivan,Metal
18388,Nancy Fleming,Electronic
18389,John Taylor,Electronic
18391,Melissa Ramirez,Folk
18392,Kristin Thomas,Pop
18393,Melissa Hunt,Country
18408,Rodney Barr,Jazz
18410,Janet Freeman,Classical
18417,Kristina Jackson,Classical
18419,Lauren Reyes,Electronic
18425,Courtney Edwards,Rock
18429,Rachel Lambert,Rock
18433,Kevin Adams,Folk
18435,Richard Wilson,Hip Hop
18437,Patrick Duncan,Electronic
18438,Evelyn Anthony,Classical
18450,Christina Padilla,Hip Hop
18451,Robert Jarvis,R&B
18457,Desiree Price,Reggae
18458,Robert Young,Pop
18462,Mark Thomas,Reggae
18466,Bobby Sharp,Rock
18471,Yolanda Monroe,Pop
18475,Paula Lewis,Classical
18480,Summer Sutton,Country
18482,Cynthia Huerta,Electronic
18483,Melissa Richmond,Hip Hop
18489,Dana Morton,R&B
18499,Steven Davis,Reggae
18503,Molly Wood,R&B
18505,Raymond Cowan,Blues
18507,Felicia Davis,Folk
18508,Michael Schneider,Metal
18514,Matthew Howell,Hip Hop
18518,Marvin Smith,Blues
18519,David Hays,Reggae
18521,Samantha Bell,Country
18525,Gregory Olsen,Reggae
18528,Stephanie Baker,Metal
18529,Teresa Townsend,Country
18538,Theresa Andrews,Country
18539,Kaitlin Sampson,Electronic
18541,Frederick Miles,Pop
18543,April Holmes,Reggae
18545,Kelli Mendoza,Country
18546,Dawn Stark,Classical
18562,Alison Young,R&B
18566,Dillon Huynh,Jazz
18571,Joshua Sheppard,Reggae
18572,Melissa Fields,Folk
18576,Kathleen Rosario,Classical
18579,Benjamin Evans,Hip Hop
18583,Kyle Dudley,Country
18589,Angela Maxwell,Jazz
18591,Anthony Moreno,Jazz
18592,Ricky Adams,Rock
18596,Kenneth Malone,Rock
18601,Robert Cook,Electronic
18602,Matthew Torres,Metal
18603,Mary Lee,Rock
18607,Jennifer Floyd,Metal
18608,Jared Anderson,Hip Hop
18611,Andrea Wall,Reggae
18612,Monica Jackson,Country
18614,Robert Garcia,R&B
18622,Bernard Carlson,Electronic
18625,Regina Lopez,Folk
18626,Heidi Adkins,Pop
18638,Cynthia Alvarado,Rock
18640,Joseph Lang,Electronic
18641,Anita Gates,Country
18642,Alejandra Skinner,Country
18644,Joseph Roberts,Electronic
18646,Hannah Wagner,Blues
18650,Wanda Leach,Electronic
18654,Joshua Dunlap,Classical
18656,Scott Casey,Country
18659,Lisa Martinez,R&B
18663,Jeffrey Holt,R&B
18665,Fernando Sanders,R&B
18666,Teresa Garcia,Pop
18670,Timothy Vaughn,Reggae
18671,Alyssa Elliott,R&B
18675,Kyle Moore,Rock
18676,Christian Yates,Metal
18677,Laurie Garcia,Country
18681,Amanda Combs,Pop
18682,Brad Allen,Electronic
18706,Sabrina White,Reggae
18710,Jared Murphy,Folk
18711,Peggy Green,Jazz
18712,Joe Henderson,Classical
18713,Kim Koch,Hip Hop
18715,Bethany Christian,Jazz
18717,Vickie Miller,Country
18718,Joshua Dunn,Folk
18719,Jennifer James,Hip Hop
18721,Brandon Ross,Folk
18724,Jimmy Mcconnell,Hip Hop
18729,William Houston,Reggae
18733,George Fitzgerald,Hip Hop
18735,Susan Newman,Electronic
18737,Nicole Johnson,Classical
18739,Luis Moore,Pop
18754,Kenneth Hopkins,Pop
18757,Elizabeth Potts,Metal
18760,Julia Brown,Jazz
18761,Belinda Chapman,Electronic
18763,Eric Gregory,Folk
18766,Trevor Harris,Reggae
18772,Anthony Reyes,Jazz
18781,Patrick Robertson,Electronic
18804,Beverly Tanner,Hip Hop
18805,Lisa Lindsey,Hip Hop
18806,James Aguilar,Rock
18807,Jason Vance,Classical
18810,Bonnie Medina,Pop
18811,Gary Ruiz,Classical
18813,Darrell Campbell,Classical
18815,Alex Hernandez,Jazz
18818,Larry Hoffman,Folk
18825,David Kelly,Jazz
18830,Lisa Rivera,Country
18832,Denise Lewis,Jazz
18834,Sierra Barajas,Folk
18836,Adam Campos,Electronic
18838,Brian Robinson,Classical
18842,Kara Weaver,Country
18843,Jesse Martin,Country
18850,Christopher Johnson,Hip Hop
18854,Mary Lopez,Country
18856,David Wu,Jazz
18857,Jessica Villarreal,Electronic
18862,David Coleman,Blues
18879,Denise Chan,Rock
18880,Daniel Mcintosh,R&B
18882,Karen Brown,Country
18884,Scott Thornton,Metal
18885,Linda Heath,Blues
18888,Herbert Young,Blues
18897,Kristina Clark,Rock
18900,Philip Shepard,Classical
18906,Hayley Patton,Classical
18907,Daniel Baker,Hip Hop
18910,Julia Robertson,Rock
18913,Samantha Hughes,Blues
18914,Julie Pearson,R&B
18918,Nicholas Harvey,Country
18921,Nicole Fields,Metal
18923,Stephanie Frye,Rock
18928,Maria Wu,Folk
18932,Leah Williams,Hip Hop
18935,Kelsey Howell,R&B
18939,John Munoz,Rock
18945,Bryan Torres,Reggae
18947,Christy Payne,Classical
18949,Cynthia Gallagher,Electronic
18952,Lisa Kelly,Reggae
18956,Erik Woods,Electronic
18957,Jeffrey Martin,Classical
18961,Diane Shelton,Rock
18965,Nicole Petty,Jazz
18967,Robert Cervantes,Folk
18974,Nicole Harper,Metal
18976,Michael Martinez,Blues
18979,Jackson Edwards,R&B
18989,Kelsey Bailey,Country
18992,Aaron Miller,Country
18993,Mindy Morgan,Reggae
18996,Jeffery Powers,Pop
19000,Christopher Butler,Classical
19005,Brandy Young,R&B
19010,James Boyd,Reggae
19011,Richard Casey,Folk
19013,James Rose,Classical
19014,Robert Yoder,Metal
19027,April Richardson,Hip Hop
19030,Christina Short,Folk
19037,Mallory Mckinney,Blues
19038,Bobby Castaneda,Electronic
19039,Wendy Torres,Metal
19041,Sandra Grant,Pop
19044,James Rojas,Folk
19046,James Taylor,Folk
19056,Samantha Smith,Jazz
19060,Christopher Hernandez,Classical
19061,Alexander Gray,Hip Hop
19063,Patrick Lewis,Rock
19064,John Allison,Classical
19068,Patricia Andrews,Blues
19070,Travis Adams,Blues
19074,Shelly Livingston,Pop
19082,Emily Collins,Metal
19083,Jeremy Anderson,Metal
19097,Ian Hudson,Folk
19098,Eric Hicks,Metal
19099,Daniel Watson,Country
19101,Sarah Hubbard,Country
19102,Corey Eaton,Country
19106,Jimmy King,Electronic
19108,Joseph Moore,Reggae
19112,Yvonne Grant,Folk
19115,Kimberly Taylor,Jazz
19125,George Miller,Rock
19130,Sydney Jones,Pop
19131,Patricia Singh,Folk
19134,Rhonda Burgess,Rock
19135,David Wilson,Pop
19139,Theresa Martin,R&B
19140,Jacob Roberts,Metal
19144,Angel Collins,R&B
19147,Evelyn Wilson,Folk
19149,Scott Daniels,Metal
19151,Bryan Caldwell,Classical
19153,Jay Hogan,Jazz
19155,Shawn Edwards,R&B
19156,Antonio Gutierrez,Rock
19158,Andrea White,Jazz
19160,Adam Snyder,Pop
19178,Eric Black,Reggae
19179,Brittany Bennett,Country
19182,Justin Marquez,Country
19183,Bruce Morris,Blues
19188,Latoya Ryan,Rock
19192,Christopher Morgan,Hip Hop
19193,Nicole Griffin,Rock
19201,Jennifer Martinez,Classical
19204,Regina Savage,Jazz
19207,Charles Manning,Folk
19208,Tom Smith,Pop
19210,Justin Bennett,Reggae
19211,Matthew King,Rock
19213,Mallory Tapia,Rock
19218,James Richardson,Rock
19222,Sherry Little,R&B
19224,Adam Mcdowell,Country
19226,Patricia Harmon,Jazz
19229,Frank Luna,Electronic
19231,Roy Richardson,Metal
19232,Todd Vasquez,Electronic
19233,Sherri Long,Pop
19236,Charles Brown,Metal
19238,Jennifer Myers,Blues
19246,Bethany Butler,Pop
19247,Paul Fletcher,Reggae
19248,Rebecca Walsh,Electronic
19249,Jacqueline Horne,Country
19256,Jose Davis,Classical
19262,Morgan Conner,Jazz
19263,Heather Pham,Country
19270,April Carpenter,Blues
19274,Holly Lee,Rock
19275,Matthew Smith,Pop
19276,Samantha Gomez,Country
19277,Sarah Hamilton,R&B
19278,Kimberly Price,Blues
19280,Jenna Reeves,Reggae
19285,Eileen Ward,Classical
19286,Katie Roth,Pop
19288,Alexander Stewart,Metal
19291,John Christensen,Jazz
19295,Angel Martin,Classical
19296,Ryan Flores,Electronic
19297,Heather Miller,Jazz
19299,Christopher Sharp,Rock
19300,Chelsea Mills,Hip Hop
19304,Laura Wright,Electronic
19306,Rebecca Snyder,Pop
19311,Erin Berry,Blues
19313,Katherine Anderson,Folk
19314,Brittney Gilbert,Jazz
19320,Lisa Stevens,Classical
19321,Elizabeth Sanchez,Reggae
19322,Karen Hutchinson,Blues
19324,Sean Odonnell,Country
19326,Keith Dennis,Classical
19328,Erin Rodriguez,Pop
19333,Ashley Dean,Pop
19336,Wyatt Watson,Reggae
19338,Allen Davis,Country
19339,Adam Ramos,Classical
19345,Stanley Newton,Reggae
19348,Jessica Porter,Electronic
19355,Ian Contreras,Jazz
19359,Gary Moyer,Electronic
19361,Kelly Reyes,Rock
19369,Tracey Schultz,Jazz
19371,James Flores,Metal
19372,Nichole Soto,Folk
19376,Robin Dean,Electronic
19377,Jennifer Martin,Rock
19380,Kristin Williams,Metal
19384,Vanessa Miller,Folk
19386,Lauren Suarez,Country
19388,Dave Richards,Metal
19390,Dennis Weber,Rock
19391,Alexis Wilson,Folk
19392,Patrick Adams,Metal
19395,Emily Anthony,Metal
19407,Abigail Tucker,Country
19408,Christopher Sanders,Country
19412,John Nixon,Classical
19416,Kristen Nichols,Hip Hop
19425,Ashley Phillips,Jazz
19427,Hailey Robinson,Classical
19428,Jacob Gregory,Hip Hop
19429,Carlos Li,Folk
19442,Evan Gaines,Pop
19444,Jennifer Nunez,R&B
19448,Stephen Lewis,Pop
19449,Sandra Booker,Blues
19451,James Mitchell,Hip Hop
19452,Eric Miranda,Metal
19457,Amy Alvarez,Jazz
19473,Antonio Arellano,Reggae
19474,Penny Moore,Hip Hop
19477,Roger Carter,Classical
19478,Kevin Rodriguez,Electronic
19481,Bryce Smith,Blues
19484,Jonathan Wright,Hip Hop
19488,Raymond Friedman,R&B
19490,David Patterson,Classical
19493,Barry Herrera,Blues
19500,Kenneth Miller,Rock
19501,Ronnie King,Jazz
19510,Maxwell Lamb,Reggae
19511,Matthew Mooney,Metal
19513,Carlos Johnson,Country
19518,Lori Rogers,Rock
19521,Erica Fletcher,Classical
19523,Daniel Campbell,Rock
19525,Christine Smith,Electronic
19527,Evelyn Crane,Electronic
19528,Sara Schultz,Classical
19530,Erica Gross,Reggae
19535,Virginia Martinez,Jazz
19536,Ronald Rodriguez,Pop
19539,Toni Banks,Metal
19544,Kristen Riggs,Electronic
19552,Brad Butler,Folk
19553,Jimmy Erickson,R&B
19566,Peggy Taylor,Electronic
19567,Joseph Bryant,Classical
19569,Robert Allen,Reggae
19570,Amy Foster,Rock
19571,Danielle Haynes,Folk
19578,James Stuart,Metal
19583,Christopher Jackson,Metal
19585,Wendy Burns,Reggae
19589,Andrew Nielsen,Hip Hop
19591,Jimmy Trujillo,R&B
19593,Joseph Dixon,Metal
19594,Scott Johnson,R&B
19599,Justin Kim,Electronic
19603,Patty Wilcox,R&B
19605,Philip Rodriguez,Electronic
19608,Thomas Gonzalez,Reggae
19619,Thomas Vargas,Reggae
19620,David Fitzgerald,R&B
19622,James Perez,R&B
19633,Lance Green,Rock
19634,Marissa Nelson,Classical
19635,Monica Dominguez,Electronic
19649,Trevor Huff,Folk
19655,David Jones,Reggae
19656,David Jennings,Reggae
19660,Jeanette Perry,Reggae
19666,Devin Diaz,R&B
19669,Jacqueline Burton,Jazz
19670,Allen Goodman,R&B
19671,Robert Smith,Classical
19672,Keith Nelson,Pop
19674,Justin Schultz,Electronic
19675,Greg Johnson,Reggae
19678,Steven Rice,Pop
19684,Megan Mcmahon,Electronic
19685,Elizabeth Reyes,Electronic
19691,Shane Martinez,Metal
19693,Michael Golden,Rock
19694,Alfred Schroeder,Reggae
19703,Louis Moon,R&B
19705,Roy Gonzales,Metal
19706,Lisa Herrera,Jazz
19712,Kristy Dixon,Jazz
19717,Larry Baldwin,Blues
19719,Pamela Chandler,Electronic
19720,Emily Friedman,Pop
19721,James Dunn,Jazz
19724,James Frost,Pop
19726,Matthew Rose,Country
19728,Tiffany Thompson,Pop
19729,Teresa Bell,Classical
19731,Ryan Spears,R&B
19738,Scott Proctor,Metal
19740,Katrina Meyers,Hip Hop
19741,Anne Young,Pop
19749,Charles Howard,Rock
19751,Christine Michael,Hip Hop
19755,Anna Baker,Folk
19756,Brandon Humphrey,Pop
19757,Jamie Harris,R&B
19762,Karen Robertson,Folk
19766,Danny Brown,Folk
19768,Amanda Rosales,Electronic
19773,Monique Morris,Pop
19774,Deborah Snyder,Hip Hop
19778,Suzanne Gordon,Country
19779,Whitney Richardson,Jazz
19780,Kari Wilcox,Folk
19781,Patrick Hernandez,Reggae
19794,Veronica Smith,Blues
19796,Lisa Walter,Folk
19797,Isabella Griffith,Country
19802,Aaron Griffin,Folk
19803,Douglas Proctor,Electronic
19806,Lisa Miller,Reggae
19807,Kevin Garcia,Hip Hop
19808,Randy Kirby,Rock
19815,Denise Gray,Blues
19819,Gerald Horton,Electronic
19824,Allen Clay,Country
19826,Jessica Russell,Pop
19827,Andrew Baker,Reggae
19830,Todd Palmer,Country
19834,Vanessa Douglas,Hip Hop
19835,Alexis Delgado,Hip Hop
19836,Troy Robles,Electronic
19838,Nicole Tran,Metal
19842,Victoria Smith,Electronic
19846,Theresa Erickson,Electronic
19848,Brittney Walker,Hip Hop
19851,Michael Lucas,Blues
19852,Maria Lee,Metal
19854,Madison Flynn,Classical
19856,Elizabeth Gonzales,Reggae
19857,Lisa Thomas,Blues
19860,Tracy Bennett,Country
19862,Christina Brown,R&B
19863,Brandon Nelson,Reggae
19866,Madison Adams,R&B
19869,Chelsea Foster,Pop
19870,Melanie Turner,Pop
19871,Heidi Ortiz,Blues
19876,Brian Miller,R&B
19877,Kevin Boyd,Blues
19879,Larry Sanchez,Classical
19889,Jennifer Scott,Electronic
19890,Teresa Adams,Reggae
19897,Sarah Thomas,Hip Hop
19912,Rebecca Perez,Hip Hop
19920,Rebecca Shelton,Hip Hop
19921,Amber Todd,Hip Hop
19922,Suzanne Miranda,Country
19928,Tammy Chase,Hip Hop
19931,Veronica Reyes,Folk
19941,Joseph Martin,Jazz
19947,Mary Leach,Country
19950,Taylor Foster,Jazz
19952,Mason Nelson,Pop
19968,Jessica Dean,Jazz
19970,Jason Wilson,Pop
19972,Olivia Hall,Folk
19976,David Orr,Reggae
19977,Richard Smith,Metal
19978,Victoria Steele,R&B
19979,Crystal Liu,Metal
19982,Seth Daniels,Electronic
19990,Carol Green,Jazz
19993,Mary Davis,Reggae
19994,Donna Ward,Blues
19999,Brian Mueller,Classical
